BAP	0.0	1767
BAP	0.0	663
BAP	86.0956913379	563
BAP	0.0	246
BAP	90.658289037	336
BAP	68.3284276635	399
BAP	0.0	212
BAP	87.9308570157	384
BAP	65.6333503258	738
BAP	55.1457602627	519
BAP	84.9282628677	1014
BAP	89.8907921402	927
BAP	0.0	366
BAP	64.2774105744	378
BAP	80.014177147	453
BAP	96.678679094	548
BAP	63.9497124657	336
BAP	0.0	963
BAP	94.0180480714	615
BAP	46.9649506852	915
BAP	0.0	501
BAP	86.0690394827	678
BAP	66.4627840782	1206
BAP	64.509933786	573
BAP	75.2309504931	1215
BAP	90.3914828773	564
BAP	0.0	636
BAP	48.8522181404	492
BAP	80.6734853137	309
BAP	0.0	509
BAP	0.0	357
BAP	81.1300057751	450
BAP	67.5589713363	1467
BAP	80.9796514717	435
BAP	77.9541179882	282
BAP	64.8539640169	888
BAP	84.8166339513	738
BAP	76.1572265931	564
BAP	0.0	531
BAP	79.627629834	348
BAP	0.0	696
BAP	0.0	1145
BAP	89.4614907504	490
BAP	0.0	545
BAP	0.0	402
BAP	92.9736987708	519
BAP	90.7286810785	420
BAP	80.2436119242	309
BAP	91.9548147223	602
BAP	31.1574714772	564
BAP	90.8427402753	358
BAP	43.8546830268	1123
BAP	86.3825794122	498
BAP	76.1260770544	420
BAP	0.0	1038
BAP	71.2801434528	417
BAP	91.4158648637	456
BAP	60.4820309451	750
BAP	93.6265092191	973
BAP	66.7416663709	366
BAP	74.6019858053	659
BAP	43.4172868541	678
BAP	64.4475776392	643
BAP	90.8343338952	399
BAP	52.6382941598	459
BAP	0.0	715
BAP	83.6267540453	871
BAP	0.0	513
BAP	48.0738170416	1179
BAP	68.9762235283	637
BAP	84.5899099836	342
BAP	85.8288152541	261
BAP	86.1605081443	531
BAP	42.460820884	635
BAP	0.0	1318
BAP	40.2572995358	1278
BAP	0.0	309
BAP	0.0	633
BAP	62.1389791638	504
BAP	93.7316072388	708
BAP	0.0	570
BAP	0.0	609
BAP	87.9409118822	732
BAP	73.1334372927	603
BAP	73.4564268645	1093
BAP	86.2846358198	384
BAP	0.0	528
BAP	0.0	408
BAP	0.0	760
BAP	21.0317948629	1867
BAP	0.0	2814
BAP	43.1388197016	678
BAP	0.0	687
BAP	0.0	765
BAP	11.5373121229	2045
BAP	49.5637638319	810
BAP	89.6455418433	390
BAP	0.0	486
BAP	64.8405960382	702
BAP	0.0	591
BAP	0.0	408
BAP	48.1032559959	869
BAP	0.0	519
BAP	0.0	375
BAP	91.107508899	1011
BAP	79.5515045074	1609
BAP	54.0172978287	663
BAP	50.0482596594	819
BAP	0.0	525
BAP	58.5408089798	516
BAP	83.6298480715	771
BAP	0.0	878
BAP	71.6042507343	966
BAP	66.2477474419	929
BAP	45.3419289985	318
BAP	50.0494237224	589
BAP	70.081656143	717
BAP	71.1087563119	1421
BAP	80.7433310984	1086
BAP	0.0	885
BAP	61.8764819577	666
BAP	46.1775038506	1346
BAP	59.2787443467	1833
BAP	71.1762806808	414
BAP	54.3071079475	517
BAP	0.0	361
BAP	75.6260928056	632
BAP	68.5993892642	1012
BAP	0.0	537
BAP	76.1896018264	453
BAP	0.0	300
BAP	60.9291782916	465
BAP	0.0	986
BAP	0.0	2074
BAP	0.0	748
BAP	52.2316835114	579
BAP	84.2905079981	410
BAP	78.9487278093	1355
BAP	56.5565971811	630
BAP	75.6507636254	492
BAP	39.8810455895	789
BAP	90.9553386953	435
BAP	0.0	537
BAP	91.8983073886	552
BAP	76.6923088269	690
BAP	0.0	1788
BAP	90.0553794615	465
BAP	41.668630064	1123
BAP	0.0	219
BAP	57.5260125212	777
BAP	0.0	585
BAP	43.0043015347	768
BAP	0.0	537
BAP	78.9548200968	970
BAP	0.0	473
BAP	62.3026747138	636
BAP	85.3629871313	957
BAP	93.0383868727	477
BAP	0.0	193
BAP	76.8429031996	569
BAP	78.0955673495	424
BAP	0.0	438
BAP	0.0	435
BAP	0.0	439
BAP	95.9561228194	429
BAP	0.0	288
BAP	0.0	612
BAP	67.8290982545	825
BAP	61.7648404168	1055
BAP	0.0	396
BAP	0.0	801
BAP	0.0	444
BAP	82.3550341781	360
BAP	86.2582048318	1940
BAP	85.6471934944	420
BAP	82.3816437069	540
BAP	82.2287319661	757
BAP	0.0	276
BAP	71.7179456837	1203
BAP	0.0	216
CQ	93.7534976121	102
CQ	91.3589281507	1178
CQ	92.176089562	361
CQ	0.0	291
CQ	0.0	126
CQ	77.2541394984	421
CQ	96.7966369832	144
CQ	97.5507192933	516
CQ	97.6947452256	108
CQ	0.0	243
CQ	94.729360495	854
CQ	0.0	192
CQ	91.6480901267	746
CQ	90.8530302388	183
CQ	93.6592284118	114
CQ	0.0	397
CQ	90.4219021597	319
CQ	86.3514162343	96
CQ	92.6360395955	1234
CQ	94.6173253359	155
CQ	79.1689404582	990
CQ	68.3162560961	630
CQ	71.4145682415	381
CQ	79.810442992	351
CQ	57.3780576803	724
CQ	92.04178781	231
CQ	91.0106145218	660
CQ	88.4827410832	660
CQ	0.0	144
CQ	89.1258532177	219
CQ	0.0	156
CQ	87.0307752064	1100
CQ	0.0	105
CQ	91.7741750091	758
CQ	0.0	111
CQ	97.9769892588	466
CQ	84.1708754465	263
CQ	96.0526314504	339
CQ	96.2178861837	494
CQ	91.4112079222	342
CQ	93.4631350862	666
CQ	95.8997880233	222
CQ	86.9450982239	541
CQ	91.3812375314	141
CQ	92.8444289625	222
CQ	76.0253947076	602
CQ	70.8067115381	234
CQ	0.0	213
CQ	0.0	660
CQ	0.0	722
CQ	98.4453826379	102
CQ	89.662986124	261
CQ	93.3380267828	240
CQ	0.0	123
CQ	34.5813012811	1133
CQ	95.2027439615	234
CQ	98.9770746117	201
CQ	0.0	225
CQ	0.0	102
CQ	96.745687204	174
CQ	97.4375322515	102
CQ	0.0	264
CQ	90.5660416503	168
CQ	0.0	216
CQ	0.0	280
CQ	97.3302842546	96
CQ	93.0265778187	1167
CQ	94.6455940162	711
CQ	96.8777521994	165
CQ	88.6451486048	1162
CQ	96.2197911235	333
CQ	75.5894716503	1682
CQ	98.0317454789	244
CQ	86.4427308838	165
CQ	92.1300723344	615
CQ	0.0	105
CQ	91.6348382634	372
CQ	85.4763209261	636
CQ	77.0107085885	386
CQ	89.9163310792	765
CQ	85.2697089591	666
CQ	57.9206967563	845
CQ	84.1047097982	616
CQ	71.4828434109	716
CQ	52.1947794555	618
CQ	83.4383875954	435
CQ	83.4245771951	264
CQ	98.7124979881	105
CQ	91.4275345523	111
CQ	91.2270336267	135
CQ	89.0262946844	1315
CQ	86.6247348363	249
CQ	86.338484613	786
CQ	94.6876925001	639
CQ	90.7712227061	160
CQ	85.4843990368	210
CQ	0.0	159
CQ	90.1445300418	1479
CQ	0.0	246
CQ	95.018771317	417
CQ	89.9445423842	723
CQ	98.7809304694	285
CQ	94.8200762769	821
CQ	74.7307275728	715
CQ	87.3203478053	344
CQ	94.9083457774	156
CQ	79.7249288212	744
CQ	91.9782639253	249
CQ	0.0	201
CQ	0.0	512
CQ	93.670134739	417
CQ	14.404310556	1197
CQ	97.5788799741	192
CQ	89.3165715224	2029
CQ	94.7561528169	341
CQ	84.4346973508	1269
CQ	91.8613840186	548
CQ	91.4835750349	105
CQ	90.1129914727	114
CQ	93.9385966474	408
CQ	91.9167539361	213
CQ	0.0	426
CQ	73.1418771186	769
CQ	91.1416637425	390
CQ	98.2494632932	450
CQ	77.3933747956	653
CQ	77.1675490341	917
CQ	0.0	222
CQ	0.0	383
CQ	92.6172847761	718
CQ	95.3014876809	267
CQ	72.1925180232	301
CQ	35.3522413948	995
CQ	94.1024266645	276
CQ	97.5993544797	267
CQ	88.1774434999	828
CQ	92.8293423884	201
CQ	75.4736041523	483
CQ	70.0433046285	566
CQ	93.4792068351	337
CQ	92.4263784983	408
CQ	95.4495935434	201
CQ	97.117624904	96
CQ	94.1671259184	126
CQ	0.0	180
CQ	90.4221864984	651
CQ	94.046606015	159
CQ	93.1742076891	606
CQ	0.0	684
CQ	90.3679708151	826
CQ	97.1841412137	117
CQ	84.8914373403	265
CQ	95.0458784305	291
CQ	93.4760118572	1044
CQ	80.1334408332	504
CQ	0.0	114
CQ	93.1571879312	767
CQ	89.6008607759	771
CQ	0.0	316
CQ	89.7015674382	162
CQ	0.0	198
CQ	82.3504162773	153
CQ	0.0	255
CQ	0.0	208
CQ	0.0	201
CQ	89.5008907408	373
CQ	88.2758640872	291
CQ	91.8466288996	654
CQ	95.5928258391	105
CQ	88.2452654624	960
CQ	79.6824984809	790
CQ	91.1819539905	126
CQ	86.8708003032	531
CQ	95.1984251915	267
CQ	87.4547069357	705
CQ	89.5122804407	462
CQ	0.0	201
CQ	82.3011403747	513
CQ	0.0	246
CQ	0.0	610
CQ	0.0	507
CQ	75.5897960408	662
CQ	97.7338928192	262
CQ	0.0	168
CQ	69.4290829878	980
CQ	83.7554681902	258
CQ	95.3489306579	484
CQ	96.4019648582	650
CQ	0.0	253
CQ	59.7041439597	1062
CQ	0.0	132
CQ	70.6760208066	417
CQ	95.9617159262	408
CQ	95.0031325688	403
CQ	95.2078708103	96
CQ	84.9280024069	1166
CQ	93.581250949	252
CQ	94.0458046988	225
CQ	90.3720949982	1487
CQ	88.9280659179	252
CQ	80.5667860606	308
CQ	0.0	165
CQ	76.028083733	186
CQ	88.8135402655	132
CQ	0.0	180
CQ	53.3161766298	572
CQ	85.0762325748	216
CQ	70.2242948279	676
CQ	87.7894899368	1020
CQ	87.3815458541	652
CQ	98.6586502203	222
CQ	97.48601779	123
CQ	80.6764666339	596
CQ	92.630352251	585
CQ	0.0	467
CQ	65.7447202596	636
CQ	84.8947756518	640
CQ	94.464905183	981
CQ	94.6549922323	99
CQ	0.0	195
CQ	0.0	132
CQ	96.0825102995	508
CQ	81.126749754	367
CQ	0.0	138
CQ	0.0	526
CQ	0.0	645
CQ	0.0	216
CQ	0.0	339
CQ	96.6548428893	448
CQ	36.1220001838	540
CQ	87.367006499	447
CQ	91.8170909632	373
CQ	96.8145314726	246
CQ	0.0	732
CQ	0.0	375
CQ	63.8713856257	183
CQ	0.0	416
CQ	89.1144228917	366
CQ	94.5611759219	453
CQ	72.7564551154	156
CQ	0.0	210
CQ	0.0	165
CQ	62.0850029563	2006
CQ	89.0426418007	600
CQ	93.379566807	223
CQ	97.1373034421	153
CQ	96.9864731413	350
CQ	93.6494637534	207
CQ	75.5989805941	1269
CQ	94.0968660456	306
CQ	95.8676348997	156
CQ	94.8756025647	210
CQ	98.0205339826	156
CQ	83.3326783613	297
CQ	77.2990228004	669
CQ	89.7986655989	1023
CQ	89.7803675679	411
CQ	0.0	147
CQ	0.0	153
CQ	93.040110469	711
CQ	61.1820413443	919
CQ	94.1832204949	239
CQ	0.0	423
CQ	96.8160298437	309
CQ	92.5584767875	468
CQ	97.3424341903	359
CQ	86.483849782	381
CQ	81.1204638839	902
CQ	89.8222803444	825
CQ	0.0	96
CQ	95.2522414672	195
CQ	88.2942901658	1236
CQ	0.0	294
CQ	91.7228778281	742
CQ	91.1885915185	443
CQ	90.4704755812	350
CQ	95.5553657468	165
CQ	0.0	150
CQ	0.0	279
CQ	84.5911269731	266
CQ	90.8784905207	393
CQ	0.0	192
CQ	72.1048901765	798
CQ	81.3256906102	507
CQ	91.0560294173	240
CQ	85.7664123652	285
CQ	0.0	183
CQ	0.0	345
CQ	0.0	519
CQ	90.1454108665	540
CQ	0.0	396
CQ	19.2329201426	189
CQ	44.4089543288	621
CQ	0.0	499
CQ	0.0	645
CQ	0.0	210
CQ	94.1137275945	261
CQ	83.8053000896	1146
CQ	81.3845623402	719
CQ	97.7111427363	293
CQ	0.0	408
CQ	40.5508563282	717
CQ	64.8754895935	1155
CQ	79.7495040489	778
CQ	0.0	451
CQ	72.3418691098	955
CQ	89.6751584761	123
CQ	0.0	355
CQ	92.5829543169	379
CQ	0.0	366
CQ	93.9911915077	105
CQ	0.0	120
CQ	81.8218205322	126
CQ	90.5560882547	168
CQ	87.1706398481	1201
CQ	80.0110780552	1161
CQ	0.0	306
CQ	73.1017821696	798
CQ	77.3310045635	225
CQ	84.6121588227	420
CQ	0.0	177
CQ	77.4058527731	483
CQ	81.7303424516	570
CQ	0.0	105
CQ	0.0	111
CQ	0.0	153
CQ	71.5497776114	663
CQ	82.8770100257	373
CQ	0.0	141
CQ	0.0	117
CQ	0.0	220
CQ	81.741985828	555
CQ	96.45497467	1588
CQ	65.656610062	111
CQ	97.1668264822	393
CQ	80.4668955682	1061
CQ	98.2045851336	287
CQ	78.634672698	793
CQ	0.0	102
CQ	0.0	639
CQ	96.2976874584	123
CQ	0.0	270
CQ	62.6821336745	150
CQ	0.0	353
CQ	87.2245153706	267
CQ	0.0	379
CQ	91.6420481655	714
CQ	72.1077240932	690
CQ	95.8355357773	171
CQ	92.4202065309	665
CQ	74.6772422761	816
CQ	0.0	168
CQ	48.0779227759	672
CQ	33.8915586221	1490
CQ	0.0	336
CQ	0.0	450
CQ	80.5281164143	562
CQ	61.1579648868	444
CQ	98.0862844638	126
CQ	94.2165917106	264
CQ	91.8738401114	923
CQ	89.7952415179	1028
CQ	95.269433979	102
CQ	76.7899451606	404
CQ	76.3448390203	1214
CQ	80.7076981581	912
CQ	82.7695547744	989
CQ	0.0	255
CQ	51.3576397542	564
CQ	0.0	210
CQ	0.0	192
CQ	91.3935907703	105
CQ	96.2634128492	174
CQ	0.0	150
CQ	86.4536365308	837
CQ	97.3284210711	379
CQ	0.0	141
CQ	0.0	150
CQ	96.5477043612	234
CQ	96.4277388852	240
CQ	0.0	297
CQ	85.7619550586	754
CQ	43.9246804631	198
CQ	85.5962163106	162
CQ	89.3978383778	450
CQ	0.0	324
CQ	91.8970504436	201
CQ	95.6772273549	393
CQ	84.6592745759	849
CQ	87.2726976163	774
CQ	89.2995894178	138
CQ	93.8034364732	183
CQ	65.1927645346	733
CQ	0.0	777
CQ	0.0	258
